p,times1,team_times1,won1,team_won1,last,max_times12,mean
102304,900,184,428,120,2007-12-24 01:39:14,14,30.4616158372
102390,900,655,523,465,2009-01-14 12:13:23,42,29.9753043153
102682,900,3,401,0,2008-02-01 03:37:28,1,29.4337841405
102778,900,1,491,0,2008-07-07 10:17:42,1,29.8154788624
102844,900,265,360,112,2008-06-13 22:05:59,11,29.2705960001
102890,900,163,317,48,2008-05-08 21:56:32,6,29.6853253012
102898,900,2,456,0,2007-12-02 23:15:32,1,28.8387686487
102945,900,109,308,42,2008-09-15 11:38:52,73,29.8678234398
103146,900,8,487,1,2007-12-19 22:50:11,3,32.3442496268
103334,900,184,353,41,2007-11-07 03:24:33,4,30.5023941437
103514,900,172,354,98,2008-12-31 11:17:20,111,31.8479647048
103647,900,40,301,15,2008-01-08 23:01:09,8,30.6278241459
103759,900,1,176,0,2009-02-26 06:26:51,1,27.6011404966
103762,900,25,353,8,2008-10-06 04:08:29,3,29.9788672536
103835,900,7,432,1,2009-05-06 00:42:55,1,30.4586970461
103875,900,4,393,1,2007-10-29 15:03:48,1,30.3188771323
103951,900,14,414,6,2008-06-24 07:20:37,1,30.5685423055
104012,900,757,494,438,2008-03-26 13:58:34,45,31.2879639003
104015,900,3,452,1,2009-04-17 22:03:22,1,30.1473444513
104191,900,9,409,4,2009-06-19 02:35:38,1,30.9494321078
104420,900,5,453,2,2008-08-25 20:44:34,1,31.4244775392
104429,900,46,232,23,2008-01-25 15:16:21,16,29.9434029586
104596,900,13,372,2,2007-10-17 16:25:11,1,27.7953162983
104692,900,6,342,1,2007-10-29 01:57:08,1,30.9777530141
104902,900,118,492,61,2008-09-20 01:19:58,71,33.1352003625
104914,900,5,435,1,2008-09-06 05:54:05,1,32.8076963086
105023,900,22,442,10,2008-05-26 18:46:47,6,32.0209226171
105114,900,7,315,2,2008-03-03 21:51:55,2,30.0846622749
105377,900,483,433,228,2008-11-08 17:31:22,394,30.8747073543
105553,900,200,201,51,2008-08-07 04:02:46,114,30.8266723679
105600,900,112,468,84,2008-06-24 18:53:21,15,32.0312990535
105660,900,426,610,389,2008-02-18 22:01:22,423,29.6612700134
105677,900,117,427,58,2008-11-07 21:49:39,32,32.8944245223
105680,900,171,373,88,2007-11-04 21:17:53,25,34.7400936084
105859,900,85,392,40,2008-04-30 22:11:00,7,30.0210746372
105937,900,52,388,19,2008-08-09 00:50:34,1,31.8176863223
105961,900,395,454,307,2009-01-26 00:17:25,33,30.8385075892
105967,900,6,412,3,2008-04-29 18:19:11,2,28.3423144651
105999,900,682,423,390,2008-05-22 15:59:41,24,30.2473665622
106015,900,169,296,73,2008-09-02 15:44:10,41,32.2481135046
106081,900,680,530,437,2008-08-06 21:01:21,249,34.0395816281
106094,900,63,246,24,2008-09-06 18:39:31,7,30.0534198864
106171,900,766,583,549,2008-06-19 10:34:28,134,30.840473548
106193,900,27,275,11,2008-07-24 19:29:17,6,28.7213636173
106288,900,88,338,28,2008-12-12 20:50:10,2,29.916601072
106361,900,89,321,36,2007-11-13 22:12:07,48,31.2753118148
106493,900,148,545,109,2008-04-23 12:52:47,131,35.5847611603
106515,900,33,358,12,2007-10-04 18:15:21,1,29.5770998044
106649,900,8,297,2,2008-04-15 18:49:39,1,28.5620249621
106698,900,82,298,36,2008-04-20 19:29:53,3,26.0172094479
106789,900,296,316,179,2008-08-31 20:53:38,28,28.8732989418
106878,900,1,465,0,2008-04-08 17:34:31,1,29.8147425588
106951,900,15,386,4,2008-05-01 10:00:37,1,27.823543727
107018,900,55,273,20,2008-07-06 19:31:05,4,28.0060843827
107025,900,270,365,154,2008-01-09 05:36:38,53,31.529933344
107287,900,235,300,129,2008-08-31 23:09:43,68,30.0576356146
107345,900,15,324,3,2009-01-18 19:45:25,1,29.4924923175
107617,900,15,475,8,2008-07-31 18:57:00,2,30.8544344403
107643,900,155,371,88,2008-01-04 21:44:59,19,29.1676810711
107701,900,30,414,16,2007-12-30 20:58:45,8,29.8753989894
107862,900,80,546,58,2008-02-28 20:42:33,62,31.3511164599
107919,900,30,268,13,2008-01-15 23:31:04,23,31.7828351987
108333,900,8,379,2,2008-04-07 18:28:17,1,30.1223349179
108449,900,127,360,68,2008-01-26 16:32:08,70,33.3687203931
108524,900,56,373,25,2008-01-23 21:05:45,3,30.8426455938
108664,900,110,415,67,2007-10-09 19:18:15,8,30.964393768
108691,900,65,334,36,2008-06-07 02:10:25,2,24.4450008345
108728,900,156,266,79,2009-06-09 05:46:07,14,29.401574417
108824,900,28,237,11,2009-06-29 19:19:54,18,29.5217705629
109076,900,45,460,25,2008-06-13 19:26:53,7,31.2767243752
109247,900,31,152,8,2008-07-28 23:02:07,2,29.0611066841
109258,900,33,360,11,2008-02-22 15:42:14,4,30.2130439368
109420,900,6,252,0,2008-01-23 06:50:18,2,29.3673879349
109706,900,22,279,5,2009-02-21 16:46:19,3,27.2769580564
109734,900,290,194,83,2008-07-02 13:37:38,24,27.6728542548
109746,900,28,415,12,2007-11-17 02:14:22,14,28.7491181936
109828,900,315,395,158,2008-10-24 21:59:02,287,30.0710768655
109839,900,14,225,4,2008-06-02 20:49:33,1,29.3186170386
110019,900,133,273,79,2008-05-15 01:30:07,47,31.2258625968
110291,900,39,280,11,2008-10-02 18:21:28,2,28.4113581427
110462,900,93,216,17,2008-01-11 00:11:00,6,25.9903668369
110564,900,80,284,39,2008-03-18 09:05:58,19,29.3525986578
110572,900,6,302,2,2009-02-13 14:20:50,1,29.5691211341
110664,900,307,533,187,2009-04-28 18:06:09,47,33.346100669
110886,900,216,282,87,2008-04-09 17:20:23,7,29.7164259575
111104,900,27,212,11,2009-06-06 13:44:18,2,28.9677594292
111196,900,52,441,20,2008-01-25 22:34:23,8,31.522024959
111245,900,643,519,428,2008-11-19 19:44:02,74,31.7287679683
111483,900,4,364,1,2008-04-14 14:39:55,1,29.1523607667
111561,900,463,553,329,2008-02-16 19:51:56,48,33.164919453
111650,900,5,469,2,2008-09-01 18:06:23,1,29.9024159579
111665,900,26,168,10,2008-10-04 00:23:16,2,29.0859813547
111779,900,75,380,31,2008-03-15 19:22:01,16,29.9823302685
112040,900,158,296,56,2008-05-03 09:39:40,3,27.6447419249
112173,900,70,354,29,2007-12-21 18:48:25,34,30.298673539
112200,900,273,254,118,2008-12-03 06:39:26,84,31.1823625126
112239,900,258,209,78,2007-11-07 02:59:00,12,30.3715856166
112326,900,16,239,7,2008-11-28 08:46:45,14,30.0201614322
112823,900,18,306,8,2008-12-16 18:22:27,2,30.0070695063
112844,900,20,298,8,2008-04-26 15:53:07,2,29.1015270188
112868,900,208,396,102,2008-08-18 19:23:38,37,26.7900702603
112926,900,10,302,3,2008-10-17 23:13:44,1,30.9743445562
112963,900,97,389,57,2007-11-20 02:46:00,12,28.5690552311
113043,900,6,424,3,2008-04-02 06:24:40,2,32.7082735583
113102,900,38,442,27,2008-12-04 20:09:05,25,30.8922642696
113420,900,3,494,0,2008-12-31 22:14:25,1,32.1265467568
113511,900,274,213,93,2008-12-24 08:36:38,21,29.1887870304
113722,900,167,441,82,2008-07-12 23:10:28,61,31.9148234137
113738,900,31,408,17,2009-06-24 21:09:29,18,29.1113373196
113757,900,92,407,31,2008-01-24 22:04:24,13,30.0422258224
113772,900,446,383,227,2007-12-02 03:34:27,58,32.5684697318
113896,900,125,238,34,2008-01-13 07:31:04,4,29.063142189
114004,900,10,528,6,2007-12-16 17:24:24,10,30.0925114337
114041,900,4,148,2,2008-02-22 15:03:02,1,29.2607591652
114179,900,42,233,17,2008-05-24 10:52:48,4,30.0027405974
114195,900,8,127,1,2008-01-06 10:01:54,1,28.8686105691
114388,900,1,542,0,2008-01-18 18:26:57,1,30.534870059
114527,900,17,540,12,2008-01-13 22:48:47,12,31.8902513962
114613,900,619,569,466,2008-06-21 06:21:21,30,31.4464960229
114682,900,21,444,10,2007-09-18 22:43:09,2,29.8183466866
114865,900,1,180,1,2007-11-15 04:07:50,1,30.2220700879
114929,900,113,364,65,2008-08-02 02:44:14,6,31.5968791016
115011,900,1,444,0,2008-11-30 17:25:32,1,30.825046676
115160,900,7,181,1,2008-10-04 15:26:43,6,28.8356240253
115178,900,199,281,47,2008-08-22 17:24:11,4,29.918816387
115253,900,23,505,17,2008-11-13 13:20:24,9,29.2733248461
115271,900,11,371,5,2008-01-25 16:36:38,5,30.3599027383
115282,900,12,481,4,2007-09-23 17:29:59,5,28.4505580041
115728,900,49,251,16,2009-02-26 02:46:21,5,29.3810211328
116201,900,22,393,8,2008-02-14 23:28:07,1,31.4260266141
116223,900,47,352,23,2008-07-16 08:42:38,2,29.4751368088
116235,900,18,449,11,2008-04-08 17:13:03,6,31.2156585323
116300,900,295,337,164,2008-04-02 04:01:13,9,31.6268321054
116408,900,54,439,35,2008-11-10 00:25:13,4,29.8235517691
116529,900,652,555,430,2008-04-27 21:25:32,83,32.743343383
116543,900,70,346,40,2008-07-26 14:15:12,15,29.9691968483
116602,900,12,443,5,2007-11-04 15:06:58,5,32.147064811
116672,900,66,338,48,2008-07-12 04:45:27,63,31.9320692797
116752,900,61,396,18,2008-09-14 20:32:47,3,29.350648711
116815,900,55,188,27,2008-08-19 23:39:30,11,27.9321434532
116881,900,10,179,1,2007-10-25 02:35:45,1,26.7094115791
117225,900,54,414,23,2008-01-25 20:37:46,41,31.9768173693
117263,900,23,416,8,2007-11-25 17:41:09,11,31.2787768961
117291,900,2,431,1,2008-06-26 13:13:30,1,29.3260223082
117348,900,11,489,4,2008-11-18 02:22:26,1,30.8057493714
117403,900,8,472,2,2008-07-31 09:37:53,2,30.1825208004
117572,900,48,296,26,2008-12-29 03:29:05,8,30.2040271361
117586,900,27,328,15,2008-11-13 17:11:55,2,31.1288204502
117753,900,18,347,5,2008-12-28 22:44:52,17,29.1039174383
117824,900,1,192,0,2009-02-26 08:14:03,1,28.9223650707
117955,900,9,447,2,2008-08-01 14:26:18,1,28.7574148809
117996,900,36,338,13,2008-05-13 18:35:01,10,27.4523736616
118193,900,592,437,318,2008-01-11 05:09:35,406,32.2712060822
118229,900,47,385,13,2007-12-22 16:07:20,3,30.1012895375
118370,900,456,339,234,2009-04-20 02:55:25,354,30.0558058975
118377,900,16,319,3,2009-01-12 20:26:14,1,25.6659311924
118399,900,227,434,136,2008-03-19 04:46:35,222,29.8223600693
118413,900,3,203,2,2008-01-24 21:09:45,1,29.2381615135
118645,900,450,360,220,2007-12-19 14:25:56,22,28.61103612
118742,900,678,555,473,2008-05-25 16:45:21,144,30.8812470224
118793,900,103,414,30,2008-01-22 06:03:58,4,30.8104382556
119070,900,16,252,5,2008-03-16 23:35:51,3,29.2116752179
119154,900,18,307,9,2008-09-17 14:40:28,2,29.8584056946
119185,900,2,252,1,2009-04-10 14:24:47,1,27.961974897
119226,900,59,428,40,2008-06-18 19:26:28,42,32.2427141991
119345,900,65,388,25,2008-12-04 05:23:17,2,26.3153280587
119449,900,253,326,139,2008-03-26 03:28:28,9,29.0772705186
119556,900,7,328,1,2008-06-16 16:22:26,1,26.4734197364
119615,900,1,510,1,2008-11-10 21:03:43,1,30.8923622916
119731,900,9,485,5,2009-05-02 16:09:08,3,29.5452292963
119745,900,73,342,35,2008-08-23 13:26:32,54,31.0968416025
119871,900,36,577,17,2007-09-16 09:34:42,12,34.0314107456
120066,900,4,203,0,2008-01-17 17:26:35,1,30.6149942446
120087,900,63,316,38,2008-10-05 03:17:34,45,31.6178024855
120242,900,48,456,35,2007-11-23 04:58:26,10,29.2558625132
120268,900,5,275,4,2008-05-17 00:34:58,1,31.3886819421
120454,900,149,271,69,2008-06-18 14:03:52,24,29.429487712
120586,900,37,506,15,2008-05-22 12:37:29,15,30.8049081858
120700,900,67,570,40,2008-01-20 02:26:39,43,33.6485205151
120705,900,89,466,58,2008-07-19 03:07:15,8,30.757903332
121064,900,7,471,2,2008-08-07 12:07:43,2,29.8997554211
121171,900,77,449,42,2008-01-27 14:02:00,8,32.2114608725
121267,900,91,274,45,2008-10-13 08:52:06,48,29.9514749617
121358,900,1,249,0,2009-02-04 05:23:01,1,28.9312171116
121367,900,24,127,2,2007-12-15 04:03:43,2,29.9128108139
121790,900,94,377,49,2007-12-04 20:19:16,10,30.5632122562
121860,900,31,376,12,2008-06-26 18:16:15,10,29.7643036079
122269,900,58,449,28,2009-01-01 08:22:13,42,31.5049264736
122312,900,72,386,33,2008-05-29 14:48:13,17,29.808602691
122415,900,26,450,9,2009-03-28 16:13:29,9,31.3809675204
122523,900,379,429,205,2008-10-07 19:54:21,143,30.5271718543
122552,900,157,304,73,2008-05-22 05:30:17,10,29.5182006023
122963,900,103,424,37,2008-06-16 19:28:30,2,30.467080764
123083,900,50,289,8,2008-08-26 03:37:16,2,28.5634481839
123256,900,28,431,12,2008-06-05 01:14:33,8,30.8740367298
123268,900,106,287,35,2009-01-17 19:45:56,22,28.7652514436
123315,900,48,253,16,2008-08-27 23:44:58,40,29.6093988626
123359,900,132,247,38,2008-02-16 06:49:40,4,28.7884487171
123391,900,41,610,24,2008-10-09 19:07:26,2,35.8623117933
123517,900,76,208,24,2008-02-13 03:07:04,3,27.8343743156
123560,900,21,477,11,2008-01-13 04:30:22,3,31.4992391327
123633,900,46,232,16,2008-05-26 03:52:50,2,29.559499786
123804,900,271,120,75,2007-12-26 18:44:15,20,25.9413640898
123854,900,35,283,13,2008-04-19 04:02:12,3,29.3044034434
123859,900,16,498,9,2008-03-30 23:49:10,5,31.6866518293
123878,900,20,341,8,2007-12-06 07:04:06,2,29.2554661985
124126,900,18,238,4,2008-09-09 17:44:54,2,30.8610218242
124186,900,57,339,29,2007-12-02 00:01:05,25,30.9291251214
124319,900,99,345,55,2007-11-22 21:51:37,36,31.9724299148
124383,900,12,479,6,2008-04-03 13:49:20,5,31.4697401011
124386,900,40,479,12,2008-05-29 22:24:00,3,30.5661304396
124409,900,69,280,16,2008-06-28 17:46:43,5,30.3659988321
124425,900,53,231,20,2008-07-27 00:18:01,30,30.0583339751
124551,900,44,521,20,2009-02-18 02:16:40,17,31.8182865285
124556,900,5,508,1,2008-10-12 22:58:22,1,28.7292995754
124569,900,12,472,5,2008-01-10 16:56:28,9,29.9735328937
124573,900,11,459,2,2009-05-20 10:53:57,1,31.4573647111
124579,900,9,494,6,2009-05-05 18:41:06,2,31.4084710728
124665,900,146,250,109,2008-06-18 04:55:30,78,30.2387369888
124722,900,120,303,23,2009-06-06 05:00:50,2,27.3063730785
124723,900,6,183,1,2008-04-15 09:03:13,3,29.0006733054
124862,900,39,530,21,2008-10-26 18:15:20,2,32.4460774378
124921,900,167,410,66,2008-04-28 23:16:04,74,32.12084922
124942,900,57,246,25,2008-10-18 19:47:55,48,31.1124834268
124998,900,156,206,48,2008-12-27 16:21:05,7,25.1073461519
125116,900,70,327,35,2008-01-26 01:19:31,49,29.4751048422
125140,900,202,251,100,2008-06-28 05:46:11,198,31.4459191949
125244,900,102,421,62,2008-03-21 21:17:32,84,31.10790191
125370,900,2,471,0,2008-07-22 09:53:50,2,29.3543923487
125383,900,55,554,37,2008-02-14 19:48:17,3,31.2020984716
125616,900,133,318,33,2008-09-29 04:21:18,4,27.4447295024
125696,900,599,560,430,2008-07-20 17:40:01,218,33.6324597935
125731,900,47,437,26,2007-09-26 06:14:29,5,29.6471675143
125785,900,237,207,74,2008-12-15 00:59:56,3,28.1748293168
125786,900,56,295,26,2009-03-09 18:14:02,21,28.8534371155
125845,900,282,297,91,2008-06-23 18:53:59,10,30.6000090803
125945,900,82,427,49,2007-11-22 17:31:55,46,32.6445546104
126064,900,130,299,55,2009-04-01 11:59:38,24,30.9494446189
126276,900,37,266,14,2008-03-14 10:10:42,14,30.7087152081
126286,900,8,456,2,2008-02-28 05:14:41,1,31.6861317519
126360,900,4,415,0,2007-12-21 11:29:18,1,30.4305148973
126579,900,1,451,0,2009-06-05 10:53:14,1,31.6162406654
126814,900,11,201,4,2008-01-15 18:10:18,1,29.6487402243
126884,900,145,364,93,2009-01-16 14:15:07,35,30.4199473999
126889,900,72,332,35,2008-01-17 01:40:18,9,32.1935281579
127063,900,5,322,3,2009-01-25 15:43:06,5,30.8169507274
127090,900,15,151,5,2008-05-29 21:10:12,3,30.0478986693
127196,900,806,673,625,2008-09-03 07:20:54,385,32.4465002229
127236,900,16,142,2,2008-10-27 18:35:30,4,26.5756952018
127259,900,34,268,7,2008-01-07 19:37:12,4,28.8154495769
127325,900,57,237,24,2009-01-26 19:15:56,21,31.2314389875
127326,900,12,312,3,2008-02-21 07:01:28,1,28.7994605672
127328,900,63,281,16,2008-04-18 16:59:33,12,29.1622029703
127540,900,11,365,4,2009-01-11 23:49:41,2,29.947193103
127630,900,30,402,7,2008-01-04 07:25:53,3,33.910422092
127834,900,4,319,1,2007-12-04 20:55:08,1,28.3723489309
127932,900,258,326,103,2008-10-04 22:41:07,12,29.8874530511
127942,900,1,199,1,2008-05-08 17:22:47,1,29.1031243991
127979,900,36,159,11,2008-03-13 17:56:23,2,30.0302476707
128103,900,127,328,44,2008-04-18 21:48:53,7,32.7518330209
128113,900,349,296,112,2008-10-12 13:58:22,13,30.3013139103
128190,900,4,319,1,2008-06-27 03:29:43,2,29.9759577362
128211,900,18,473,4,2009-04-02 17:26:38,8,29.8684383184
128379,900,25,334,12,2008-08-03 12:13:19,3,28.891404508
128493,900,47,325,16,2009-02-24 14:07:47,8,30.6418583907
128599,900,41,193,16,2008-12-01 06:03:09,35,30.1669900515
128620,900,34,317,16,2009-04-10 04:23:27,8,29.6758963827
128652,900,4,366,2,2009-02-06 18:23:05,1,29.219234758
128745,900,132,184,49,2008-03-05 02:18:11,5,29.5073453542
128773,900,651,563,478,2008-05-17 10:47:15,613,30.3277943544
128853,900,12,248,2,2008-03-18 15:19:47,4,28.9075790895
128869,900,11,352,1,2008-10-09 20:30:24,2,30.6134345492
128964,900,529,401,318,2009-02-06 00:17:50,112,31.089597977
129056,900,71,345,27,2008-12-09 20:43:19,25,31.0882649537
129129,900,3,528,1,2008-09-30 13:17:12,1,32.8224999845
129335,900,325,244,129,2009-04-13 01:08:02,215,29.7774796722
129356,900,131,417,65,2009-05-25 21:56:44,77,34.3136382972
129431,900,4,382,1,2007-10-24 18:09:14,1,28.0465012034
129433,900,682,428,361,2009-01-30 10:56:04,30,31.5590243018
129676,900,4,375,0,2008-10-05 07:43:27,1,27.6944074094
129711,900,1,439,0,2008-03-21 05:49:51,1,29.1345478723
129844,900,10,559,6,2008-05-06 10:43:18,8,33.3069347618
129949,900,5,127,1,2008-03-09 22:11:17,2,30.3079568484
130036,900,19,254,6,2008-01-19 04:28:12,4,29.1234506839
130064,900,58,362,33,2008-01-11 23:19:50,20,32.3254715501
130316,900,10,450,1,2008-01-07 18:48:45,2,31.6013189845
130399,900,634,553,449,2008-08-27 01:17:52,90,31.2556260035
130421,900,22,330,4,2008-01-14 18:57:59,7,29.8214779817
130463,900,56,348,16,2008-04-22 11:17:24,28,31.2821131971
130535,900,50,366,29,2008-09-23 06:34:28,6,33.3754221131
130552,900,27,280,17,2008-07-18 22:53:06,19,28.5913270517
130570,900,610,498,429,2009-03-11 23:29:50,115,32.0043583777
130815,900,13,426,2,2008-10-16 14:26:30,1,30.75830782
130850,900,47,211,18,2009-02-02 18:24:40,6,29.496837824
130892,900,138,366,60,2009-06-09 01:26:46,54,30.3551341645
131019,900,4,435,0,2009-06-28 07:29:23,1,28.1920437638
131059,900,274,407,139,2008-03-22 21:45:53,91,31.6146628257
131064,900,8,386,1,2008-09-30 17:37:43,2,25.6967010759
131128,900,710,582,528,2008-07-05 13:35:26,52,32.3782135398
131147,900,381,402,249,2008-09-19 15:53:49,220,29.799058568
131223,900,44,446,10,2008-12-08 19:26:14,3,30.3452927678
131265,900,11,470,4,2008-12-28 18:39:55,1,32.2507256813
131276,900,23,228,6,2009-01-23 04:32:14,2,29.9011116881
131283,900,39,494,18,2007-12-01 18:40:57,29,31.212526432
131330,900,5,471,4,2008-01-17 20:43:51,1,31.5867852764
131344,900,86,364,52,2009-03-16 22:41:37,69,33.6354358731
131374,900,75,300,31,2008-03-11 22:55:09,25,31.6850574792
131386,900,2,537,2,2008-01-23 09:17:26,1,30.6140938809
131571,900,16,284,5,2008-07-09 15:30:48,10,28.7513123339
131574,900,15,436,5,2008-02-19 02:57:04,5,30.1594478112
131595,900,19,445,7,2009-03-07 04:04:06,12,30.3005875134
131772,900,9,438,2,2008-10-03 07:25:49,1,29.4636999159
131794,900,108,204,22,2009-01-24 00:53:19,6,29.1039301138
131823,900,6,478,3,2007-10-24 20:47:50,1,30.1630365679
131829,900,300,403,152,2007-12-10 23:15:28,13,29.806267878
131923,900,54,364,9,2008-03-21 11:36:24,2,26.2798988815
132070,900,2,482,1,2008-05-22 08:35:43,1,30.877657314
132253,900,122,380,61,2007-12-15 21:15:24,112,28.739019442
132258,900,3,487,0,2008-04-04 17:20:48,1,30.5022833808
132322,900,29,426,16,2008-08-17 18:46:32,28,30.7499632645
132326,900,60,198,20,2008-07-10 17:48:15,28,28.7502296927
132469,900,18,391,13,2009-01-08 22:25:40,14,29.8764895038
132486,900,72,323,32,2008-02-25 18:46:57,2,29.9023117058
132603,900,83,359,50,2008-04-21 05:17:47,64,32.0014423673
132678,900,38,223,12,2009-06-14 17:11:10,1,30.588817985
132703,900,12,306,5,2008-10-25 09:37:34,4,30.794093499
132794,900,1,511,0,2009-03-26 21:50:06,1,32.6256655252
132855,900,9,409,6,2008-04-15 23:29:53,7,30.1639423967
132885,900,139,211,50,2008-09-07 04:02:04,8,29.3507450697
132950,900,101,345,42,2008-04-01 22:38:10,2,29.9983356162
133111,900,290,195,73,2009-01-03 02:43:10,5,26.6239810525
133131,900,85,327,38,2008-08-14 20:09:14,7,30.1114491247
133175,900,2,465,1,2008-06-08 18:08:55,1,29.8076828382
133196,900,12,344,4,2008-01-05 22:55:33,4,33.8477287232
133270,900,4,235,1,2009-03-10 20:44:35,1,28.9192194871
133319,900,15,316,7,2008-08-31 18:22:30,1,31.3106713345
133330,900,4,411,3,2007-12-30 17:33:27,1,29.673771806
133499,900,17,398,4,2008-04-14 02:48:30,1,25.6399920025
133512,900,126,264,52,2008-11-27 09:07:40,48,30.5043158905
133658,900,12,495,5,2008-10-29 06:04:32,6,31.1280567499
133689,900,59,265,10,2008-09-03 13:22:23,18,28.4295539495
133728,900,794,514,485,2009-04-18 23:12:49,528,32.7801062854
133759,900,4,395,0,2008-07-16 01:31:37,1,28.0868615252
133776,900,1,494,0,2008-10-24 15:26:37,1,30.2410036857
133848,900,291,431,156,2008-08-17 18:54:25,139,31.0073878961
133849,900,243,515,167,2008-11-16 22:59:58,182,31.6970650941
133857,900,44,302,25,2008-09-01 08:05:36,9,29.9632217713
133911,900,1,437,0,2009-03-11 04:31:55,1,28.0723249192
